matrix	nr_rows	nr_cols	nr_nzeros	density	nnz-r-min	nnz-r-max	nnz-r-avg	nnz-r-std	nnz-c-min	nnz-c-max	nnz-c-avg	nnz-c-std	skew_coeff	bw-min	bw-max	bw-avg	bw-std	bw-scaled-min	bw-scaled-max	bw-scaled-avg	bw-scaled-std	sc-min	sc-max	sc-avg	sc-std	sc-scaled-min	sc-scaled-max	sc-scaled-avg	sc-scaled-std	nr_groups-r-min	nr_groups-r-max	nr_groups-r-avg	nr_groups-r-std	num-neigh-avg	cross_row_sim-avg
scfxm1-2b	19036	33047	111052	0.000177	1.000000	57.000000	5.833789	5.609594	1.000000	260.000000	3.360426	6.506980	8.770666	0.000000	28867.000000	4382.104276	8091.083008	0.000000	0.873513	0.132602	0.244836	0.000000	1.500000	0.117589	0.242354	0.000000	49570.500000	3885.962713	8009.060483	1.000000	25.000000	3.451671	2.569117	0.816662	0.316339
scfxm1-2r	37980	65943	221388	0.000088	1.000000	57.000000	5.829068	5.604858	1.000000	516.000000	3.357263	8.755973	8.778579	0.000000	57667.000000	8716.756424	16193.251553	0.000000	0.874498	0.132186	0.245564	0.000000	1.500000	0.117405	0.242266	0.000000	98914.500000	7742.029368	15975.726661	1.000000	25.000000	3.448815	2.564992	0.816684	0.316212
scrs8-2b	1820	3499	7367	0.001157	1.000000	15.000000	4.047802	2.348350	1.000000	260.000000	2.105459	7.933276	2.705715	0.000000	2482.000000	1523.307143	631.153359	0.000000	0.709346	0.435355	0.180381	0.000000	0.400000	0.006100	0.023115	0.000000	1399.600000	21.343393	80.879671	1.000000	6.000000	3.441758	1.061521	0.299443	0.767317
scrs8-2c	1820	3499	7367	0.001157	1.000000	15.000000	4.047802	2.348350	1.000000	260.000000	2.105459	7.933276	2.705715	0.000000	2482.000000	1523.307143	631.153359	0.000000	0.709346	0.435355	0.180381	0.000000	0.400000	0.006100	0.023115	0.000000	1399.600000	21.343393	80.879671	1.000000	6.000000	3.441758	1.061521	0.299443	0.767317
scrs8-2r	14364	27691	58439	0.000147	1.000000	15.000000	4.068435	2.344669	1.000000	2052.000000	2.110397	22.419481	2.686921	0.000000	19506.000000	12083.381997	4888.306793	0.000000	0.704417	0.436365	0.176531	0.000000	0.400000	0.000909	0.008421	0.000000	11076.400000	25.180360	233.181604	1.000000	6.000000	3.461431	1.052891	0.298397	0.767789
scsd8-2b	5130	35910	112770	0.000612	10.000000	24.000000	21.982456	2.041405	1.000000	514.000000	3.140351	17.607396	0.091780	9.000000	35823.000000	9008.654971	11535.779876	0.000251	0.997577	0.250868	0.321241	0.000558	1.111111	0.116883	0.124157	20.048572	39900.000000	4197.259712	4458.476023	1.000000	9.000000	6.891228	1.237594	1.373025	0.467290
scsd8-2c	5130	35910	112770	0.000612	10.000000	24.000000	21.982456	2.041405	1.000000	514.000000	3.140351	17.607396	0.091780	9.000000	35823.000000	9008.654971	11535.779876	0.000251	0.997577	0.250868	0.321241	0.000558	1.111111	0.116883	0.124157	20.048572	39900.000000	4197.259712	4458.476023	1.000000	9.000000	6.891228	1.237594	1.373025	0.467290
scsd8-2r	8650	60550	190210	0.000363	10.000000	24.000000	21.989595	2.024676	1.000000	866.000000	3.141371	22.885205	0.091425	9.000000	60463.000000	15168.673295	19488.265338	0.000149	0.998563	0.250515	0.321854	0.000331	1.111111	0.115598	0.122783	20.028778	67277.777778	6999.454767	7434.490297	1.000000	9.000000	6.894798	1.230737	1.372904	0.467376
sctap1-2b	15390	33858	99454	0.000191	3.000000	23.000000	6.462248	4.791152	1.000000	771.000000	2.937386	17.447219	2.559133	24.000000	24654.000000	10198.959454	8974.304930	0.000709	0.728159	0.301227	0.265057	0.000243	0.125000	0.025383	0.030457	8.243305	4232.250000	859.416525	1031.201944	3.000000	18.000000	5.280832	3.155410	0.365636	0.253180
sctap1-2c	3390	7458	21854	0.000864	3.000000	23.000000	6.446608	4.781103	1.000000	171.000000	2.930276	8.248745	2.567768	24.000000	5454.000000	2278.815929	1973.116800	0.003218	0.731295	0.305553	0.264564	0.001102	0.125000	0.026716	0.029925	8.219691	932.250000	199.250228	223.182170	3.000000	18.000000	5.271976	3.148031	0.364418	0.257476
sctap1-2r	28830	63426	186366	0.000102	3.000000	23.000000	6.464308	4.792470	1.000000	1443.000000	2.938322	23.856502	2.557999	2.000000	46141.000000	19030.966667	16821.401433	0.000032	0.727478	0.300050	0.265213	0.000130	1.500000	0.600179	0.734701	8.250000	95139.000000	38066.952861	46599.132352	1.000000	10.000000	2.932154	2.293223	1.092817	0.101186
wb-cs-stanford	9914	9914	36854	0.000375	0.000000	277.000000	3.717369	10.590932	0.000000	340.000000	3.717369	10.236935	73.515059	0.000000	9677.000000	360.603591	1044.406445	0.000000	0.976094	0.036373	0.105347	0.000000	2.000000	0.179060	0.416412	0.000000	19828.000000	1775.196321	4128.311578	0.000000	136.000000	2.311680	4.531255	0.756282	0.658591
wb-edu	9845725	9845725	57156537	0.000001	0.000000	3841.000000	5.805214	20.291896	0.000000	25762.000000	5.805214	45.340237	660.646624	0.000000	9839484.000000	375836.232280	1373555.797602	0.000000	0.999366	0.038173	0.139508	0.000000	2.000000	0.110279	0.300413	0.000000	19691450.000000	1085777.952840	2957784.272725	0.000000	917.000000	3.662076	7.464780	0.738349	0.706783
wikipedia-20051105	1634989	1634989	19753078	0.000007	0.000000	4970.000000	12.081475	31.074978	0.000000	75547.000000	12.081475	207.155263	410.373626	0.000000	1634906.000000	555995.135871	622110.380516	0.000000	0.999949	0.340060	0.380498	0.000000	2.000000	0.000418	0.023624	0.000000	3269978.000000	682.886775	38625.065445	0.000000	4866.000000	11.676153	28.654732	0.067098	0.070929
wikipedia-20060925	2983494	2983494	37269096	0.000004	0.000000	5852.000000	12.491762	32.874803	0.000000	159378.000000	12.491762	236.463243	467.468752	0.000000	2983428.000000	1067720.438679	1178289.641823	0.000000	0.999978	0.357876	0.394936	0.000000	2.000000	0.000328	0.021178	0.000000	5966988.000000	979.145944	63183.574573	0.000000	5736.000000	12.198132	30.986212	0.047012	0.050180
wikipedia-20061104	3148440	3148440	39383235	0.000004	0.000000	6576.000000	12.508809	33.157335	0.000000	168685.000000	12.508809	239.915746	524.709517	0.000000	3148338.000000	1118891.931349	1240976.065404	0.000000	0.999968	0.355380	0.394156	0.000000	2.000000	0.000316	0.020893	0.000000	6296880.000000	994.067462	65780.210301	0.000000	6339.000000	12.221183	31.259947	0.045988	0.050305
wikipedia-20070206	3566907	3566907	45030389	0.000004	0.000000	7061.000000	12.624492	32.975367	0.000000	187342.000000	12.624492	250.119054	558.309633	0.000000	3566795.000000	1259255.023646	1410413.030776	0.000000	0.999969	0.353038	0.395416	0.000000	2.000000	0.000270	0.018745	0.000000	7133814.000000	962.609318	66860.517140	0.000000	6810.000000	12.351279	31.184525	0.043283	0.047700
Dubcova1	16129	16129	253009	0.000973	4.000000	25.000000	15.686589	5.776978	4.000000	25.000000	15.686589	5.776978	0.593718	9312.000000	16054.000000	13495.517019	1202.949619	0.577345	0.995350	0.836724	0.074583	0.000298	0.002206	0.001167	0.000431	4.811395	35.582863	18.814532	6.955341	3.000000	20.000000	10.515283	3.393842	0.659328	0.538550
Dubcova2	65025	65025	1030225	0.000244	4.000000	25.000000	15.843522	5.762183	4.000000	25.000000	15.843522	5.762183	0.577932	37568.000000	64822.000000	54422.122999	4729.358474	0.577747	0.996878	0.836942	0.072731	0.000074	0.000547	0.000292	0.000107	4.820863	35.577891	19.004311	6.955578	3.000000	20.000000	10.662191	3.376982	0.654063	0.532955
Dubcova3	146689	146689	3636649	0.000169	9.000000	49.000000	24.791559	10.183446	9.000000	49.000000	24.791559	10.183446	0.976479	70083.000000	146364.000000	111352.506275	18321.556629	0.477766	0.997784	0.759106	0.124901	0.000066	0.000626	0.000228	0.000102	9.734775	91.861066	33.513349	14.889049	3.000000	20.000000	9.426242	3.036092	1.239560	0.740569
BenElechi1	245874	245874	13150496	0.000218	1.000000	54.000000	53.484695	2.995069	1.000000	54.000000	53.484695	2.995069	0.009635	0.000000	1637.000000	1246.546646	308.541486	0.000000	0.006658	0.005070	0.001255	0.000000	0.109422	0.046443	0.015013	0.000000	26904.145897	11419.068000	3691.203202	1.000000	4.000000	2.994924	0.078875	1.888008	0.953009
FEM_3D_thermal1	17880	17880	430740	0.001347	12.000000	27.000000	24.090604	4.308784	12.000000	27.000000	24.090604	4.308784	0.120769	254.000000	13799.000000	1280.237248	2391.639660	0.014206	0.771756	0.071602	0.133761	0.001305	0.101504	0.051111	0.033136	23.325120	1814.887218	913.867464	592.464910	6.000000	9.000000	8.838926	0.676222	1.266193	0.929087
FEM_3D_thermal2	147900	147900	3489300	0.000160	12.000000	27.000000	23.592292	4.480983	12.000000	27.000000	23.592292	4.480983	0.144442	208.000000	117826.000000	3264.783895	13370.340269	0.001406	0.796660	0.022074	0.090401	0.000153	0.123853	0.063981	0.039218	22.594526	18317.889908	9462.834647	5800.390314	6.000000	9.000000	8.841785	0.670532	1.250451	0.914297
parabolic_fem	525825	525825	3674625	0.000013	3.000000	7.000000	6.988304	0.152633	3.000000	7.000000	6.988304	0.152633	0.001674	295297.000000	525820.000000	413784.391484	60415.733850	0.561588	0.999990	0.786924	0.114897	0.000006	0.000024	0.000017	0.000003	3.001478	12.464654	9.089256	1.453267	2.000000	7.000000	5.286934	1.068971	0.486919	0.519330
chem_master1	40401	40401	201201	0.000123	3.000000	5.000000	4.980100	0.140366	3.000000	5.000000	4.980100	0.140366	0.003996	201.000000	402.000000	400.009901	19.851179	0.004975	0.009950	0.009901	0.000491	0.009950	0.019802	0.012486	0.000770	402.000000	800.019802	504.450692	31.123593	2.000000	3.000000	2.990050	0.099253	0.799201	0.998729
Baumann	112211	112211	760631	0.000060	4.000000	7.000000	6.778578	0.433105	4.000000	7.000000	6.778578	0.433105	0.032665	1111.000000	2222.000000	2200.215843	153.265192	0.009901	0.019802	0.019608	0.001366	0.002250	0.005348	0.003101	0.000350	252.500000	600.058824	348.003724	39.246263	3.000000	5.000000	4.960396	0.197027	0.536449	0.984390
3Dspectralwave	680943	680943	17165766	0.000037	1.000000	60.000000	25.208815	11.856717	1.000000	60.000000	25.208815	11.856717	1.380120	0.000000	34039.000000	22203.687626	9471.348912	0.000000	0.049988	0.032607	0.013909	0.000000	2.000000	0.002083	0.016425	0.000000	1361886.000000	1418.188251	11184.326787	1.000000	43.000000	21.266542	8.716527	0.312769	0.639302
3Dspectralwave2	292008	292008	7307376	0.000086	1.000000	60.000000	25.024575	11.800292	1.000000	60.000000	25.024575	11.800292	1.397643	0.000000	19459.000000	12603.694070	5448.274956	0.000000	0.066639	0.043162	0.018658	0.000000	2.000000	0.003616	0.022121	0.000000	584016.000000	1055.790920	6459.570981	1.000000	43.000000	21.081368	8.704388	0.315147	0.640396
crashbasis	160000	160000	1750416	0.000068	6.000000	11.000000	10.940100	0.420847	4.000000	18.000000	10.940100	6.965573	0.005475	80000.000000	120201.000000	100199.995000	20000.004975	0.500000	0.751256	0.626250	0.125000	0.000050	0.000137	0.000114	0.000023	7.986622	21.944864	18.194030	3.700793	4.000000	5.000000	4.990000	0.099499	1.087760	0.998114
majorbasis	160000	160000	1750416	0.000068	6.000000	11.000000	10.940100	0.420847	4.000000	18.000000	10.940100	6.965573	0.005475	80000.000000	120201.000000	100199.995000	20000.004975	0.500000	0.751256	0.626250	0.125000	0.000050	0.000137	0.000114	0.000023	7.986622	21.944864	18.194030	3.700793	4.000000	5.000000	4.990000	0.099499	1.087760	0.998114
ESOC	327062	37830	6019939	0.000487	8.000000	19.000000	18.406110	0.782719	0.000000	12090.000000	159.131351	1093.136478	0.032266	6521.000000	37823.000000	22162.811803	8998.346624	0.172376	0.999815	0.585853	0.237863	0.000371	0.002864	0.001029	0.000541	14.044178	108.346397	38.924118	20.448585	4.000000	11.000000	10.464251	0.601672	0.862959	0.528669
F2	71505	71505	5294285	0.001035	22.000000	345.000000	74.040766	37.548502	22.000000	345.000000	74.040766	37.548502	3.659595	2399.000000	71450.000000	57148.324033	11836.809359	0.033550	0.999231	0.799221	0.165538	0.000324	0.028762	0.001368	0.000870	23.138734	2056.625677	97.824139	62.220290	3.000000	77.000000	15.830655	6.499202	1.572380	0.812373
Ill_Stokes	20896	20896	191368	0.000438	3.000000	12.000000	9.158116	1.644396	3.000000	12.000000	9.158116	1.562346	0.310313	5228.000000	20895.000000	13428.273832	3857.537826	0.250191	0.999952	0.642624	0.184607	0.000165	0.001718	0.000745	0.000253	3.456741	35.890076	15.566165	5.280810	3.000000	12.000000	9.084275	1.688577	0.016126	0.106359
Raj1	263743	263743	1302464	0.000019	1.000000	40468.000000	4.938383	88.291541	1.000000	40468.000000	4.938383	88.291620	8193.584821	0.000000	263646.000000	88485.193275	76559.944369	0.000000	0.999632	0.335498	0.290282	0.000000	2.000000	0.046883	0.199699	0.000000	527486.000000	12364.998764	52669.193492	1.000000	3182.000000	3.075323	6.672419	0.754522	0.593493
Chebyshev1	261	261	2319	0.034042	3.000000	261.000000	8.885057	31.391518	3.000000	9.000000	8.885057	0.589017	28.375162	4.000000	260.000000	11.793103	30.906535	0.015326	0.996169	0.045184	0.118416	0.625000	1.003861	0.632562	0.048326	163.125000	262.007722	165.098748	12.613100	1.000000	5.000000	4.908046	0.538883	0.895213	0.992411
Chebyshev2	2053	2053	18447	0.004377	3.000000	2053.000000	8.985387	90.289440	3.000000	9.000000	8.985387	0.213479	227.482084	4.000000	2052.000000	11.973697	90.113336	0.001948	0.999513	0.005832	0.043893	0.625000	1.000488	0.625955	0.017272	1283.125000	2054.000975	1285.085283	35.458945	1.000000	5.000000	4.988310	0.194568	0.889684	0.999027
Chebyshev3	4101	4101	36879	0.002193	3.000000	4101.000000	8.992685	127.844013	3.000000	9.000000	8.992685	0.151221	455.037338	4.000000	4100.000000	11.986832	127.719251	0.000975	0.999756	0.002923	0.031143	0.625000	1.000244	0.625478	0.012222	2563.125000	4102.000488	2565.084309	50.124342	1.000000	5.000000	4.994148	0.137788	0.889287	0.999513
Chebyshev4	68121	68121	5377761	0.001159	9.000000	68121.000000	78.944246	1061.439970	9.000000	81.000000	78.944246	7.409348	861.900125	1048.000000	68120.000000	3089.793103	8066.664814	0.015384	0.999985	0.045357	0.118417	0.007170	1.000015	0.020431	0.067944	488.439293	68122.003861	1391.751843	4628.428240	1.000000	1305.000000	43.577795	155.053711	0.895986	0.993706
viscoplastic1	4326	4326	61166	0.003268	7.000000	37.000000	14.139159	8.654677	5.000000	61.000000	14.139159	17.258406	1.616846	723.000000	3975.000000	2541.849977	969.796673	0.167129	0.918863	0.587575	0.224179	0.001767	0.019860	0.006482	0.004290	7.645039	85.916264	28.041423	18.557235	4.000000	19.000000	9.442672	3.283186	0.664323	0.624950
viscoplastic2	32769	32769	381326	0.000355	5.000000	73.000000	11.636791	13.957164	4.000000	93.000000	11.636791	14.438811	5.273207	3511.000000	30586.000000	18423.343648	8051.323298	0.107144	0.933382	0.562219	0.245699	0.000163	0.004668	0.000742	0.000742	5.357038	152.979280	24.314691	24.318581	4.000000	35.000000	7.916598	5.937633	0.639385	0.414467
psse0	26722	11028	102432	0.000348	1.000000	4.000000	3.833246	0.549372	2.000000	68.000000	9.288357	6.075267	0.043502	0.000000	10956.000000	5393.321870	1492.688094	0.000000	0.993471	0.489057	0.135354	0.000000	2.000000	0.033732	0.221078	0.000000	22056.000000	372.001370	2438.042803	1.000000	4.000000	3.366514	0.945573	0.243518	0.786293
psse1	14318	11028	57376	0.000363	1.000000	18.000000	4.007264	1.105398	1.000000	38.000000	5.202757	3.395609	3.491843	0.000000	10956.000000	5415.713857	1487.493576	0.000000	0.993471	0.491088	0.134883	0.000000	2.000000	0.032320	0.216355	0.000000	22056.000000	356.430406	2385.965668	1.000000	16.000000	3.479816	1.178617	0.263246	0.538977
psse2	28634	11028	115262	0.000365	1.000000	28.000000	4.025354	1.167049	2.000000	76.000000	10.451759	6.713064	5.955909	0.000000	10956.000000	5422.115422	1487.704396	0.000000	0.993471	0.491668	0.134902	0.000000	2.000000	0.032340	0.215637	0.000000	22056.000000	356.645253	2378.043761	1.000000	18.000000	3.488440	1.210110	0.266766	0.733423
light_in_tissue	29282	29282	406084	0.000474	6.000000	18.000000	13.868042	2.732940	6.000000	18.000000	13.868042	2.732940	0.297948	14762.000000	14885.000000	14881.999249	15.379135	0.504132	0.508333	0.508230	0.000525	0.000406	0.001209	0.000932	0.000183	11.900833	35.409876	27.285682	5.371958	4.000000	6.000000	5.966942	0.254996	1.139469	0.920577
hvdc1	24842	24842	159981	0.000259	2.000000	181.000000	6.439940	3.617471	2.000000	40.000000	6.439940	2.935989	27.105850	1.000000	24762.000000	7228.375533	6703.158155	0.000040	0.996780	0.290974	0.269832	0.000092	2.000000	0.225229	0.450807	2.283692	49684.000000	5595.142684	11198.957392	1.000000	76.000000	2.758594	1.644538	1.143286	0.683635
hvdc2	189860	189860	1347273	0.000037	1.000000	60.000000	7.096139	3.846276	1.000000	60.000000	7.096139	3.820894	7.455302	0.000000	37677.000000	1487.047762	4297.175318	0.000000	0.198446	0.007832	0.022633	0.000000	2.000000	0.232162	0.389046	0.000000	379720.000000	44078.207945	73864.338694	1.000000	25.000000	2.972822	1.549642	1.162130	0.683710
kkt_power	2063494	2063494	14612663	0.000003	1.000000	96.000000	7.081515	7.400365	1.000000	96.000000	7.081515	7.400365	12.556422	0.000000	2046911.000000	1043105.121812	644192.237131	0.000000	0.991964	0.505504	0.312185	0.000000	0.004358	0.000190	0.000421	0.000000	8992.658677	392.166997	868.845691	1.000000	96.000000	7.057536	7.337554	0.006772	0.674787
RFdevice	74104	74104	365580	0.000067	2.000000	271.000000	4.933337	1.781658	1.000000	9.000000	4.933337	0.415814	53.932392	2.000000	73796.000000	35504.134770	8129.762746	0.000027	0.995844	0.479112	0.109707	0.000082	1.500000	0.001731	0.034140	6.058703	111156.000000	128.287516	2529.878942	1.000000	241.000000	4.056610	1.459221	0.355430	0.645191
fem_filter	74062	74062	1731206	0.000316	5.000000	565.000000	23.375091	66.306724	5.000000	565.000000	23.375091	66.306724	23.171029	5.000000	48308.000000	8698.836758	5572.547417	0.000068	0.652264	0.117453	0.075242	0.000775	1.200000	0.004651	0.031017	57.416112	88874.400000	344.452137	2297.200953	1.000000	351.000000	15.117901	40.147606	0.706495	0.509517
viscorocks	37762	37762	1162244	0.000815	16.000000	42.000000	30.778137	7.735880	16.000000	42.000000	30.778137	7.735880	0.364605	201.000000	401.000000	332.406176	92.164416	0.005323	0.010619	0.008803	0.002441	0.065491	0.126829	0.097674	0.025504	2473.078086	4789.326829	3688.371361	963.082205	3.000000	5.000000	4.315079	0.949066	1.719601	0.907399
water_tank	60740	60740	2035281	0.000552	8.000000	63.000000	33.508084	12.599554	13.000000	54.000000	33.508084	10.918978	0.880143	217.000000	7231.000000	2503.653770	1156.192725	0.003573	0.119048	0.041219	0.019035	0.001417	0.153584	0.022974	0.026010	86.094968	9328.668942	1395.462329	1579.837835	3.000000	36.000000	14.318554	6.006992	1.145367	0.762395
Rucci1	1977885	109900	7791168	0.000036	1.000000	4.000000	3.939141	0.343717	30.000000	108.000000	70.893248	11.388077	0.015450	0.000000	5864.000000	3043.129678	1361.550780	0.000000	0.053358	0.027690	0.012389	0.000000	2.000000	0.012274	0.130893	0.000000	219800.000000	1348.871501	14385.135614	1.000000	4.000000	3.668294	0.751970	0.137516	0.333333
ecology1	1000000	1000000	4996000	0.000005	3.000000	5.000000	4.996000	0.063182	3.000000	5.000000	4.996000	0.063182	0.000801	1000.000000	2000.000000	1998.001998	44.631984	0.001000	0.002000	0.001998	0.000045	0.002000	0.003996	0.002502	0.000070	2000.000000	3996.003996	2501.990018	70.449540	2.000000	3.000000	2.998000	0.044677	0.799840	0.999749
ecology2	999999	999999	4995991	0.000005	3.000000	5.000000	4.995996	0.063214	3.000000	5.000000	4.995996	0.063214	0.000801	1000.000000	2000.000000	1997.998000	44.654205	0.001000	0.002000	0.001998	0.000045	0.002000	0.003996	0.002502	0.000070	1999.998000	3996.000000	2501.992007	70.484665	2.000000	3.000000	2.997998	0.044699	0.799840	0.999748
Maragal_1	32	14	234	0.522321	2.000000	14.000000	7.312500	4.530711	11.000000	26.000000	16.714286	4.934262	0.914530	1.000000	13.000000	7.687500	4.798681	0.071429	0.928571	0.549107	0.342763	0.333333	2.000000	1.072196	0.372338	4.666667	28.000000	15.010737	5.212733	1.000000	5.000000	1.812500	1.235857	1.504274	0.840253
Maragal_2	555	350	4357	0.022430	0.000000	78.000000	7.850450	11.655922	0.000000	139.000000	12.448571	19.249978	8.935736	0.000000	348.000000	139.545946	135.550340	0.000000	0.994286	0.398703	0.387287	0.000000	2.000000	0.190993	0.334723	0.000000	700.000000	66.847715	117.152977	0.000000	50.000000	5.621622	6.998911	0.567822	0.472706
