matrix	nr_rows	nr_cols	nr_nzeros	density	nnz-r-min	nnz-r-max	nnz-r-avg	nnz-r-std	nnz-c-min	nnz-c-max	nnz-c-avg	nnz-c-std	skew_coeff	bw-min	bw-max	bw-avg	bw-std	bw-scaled-min	bw-scaled-max	bw-scaled-avg	bw-scaled-std	sc-min	sc-max	sc-avg	sc-std	sc-scaled-min	sc-scaled-max	sc-scaled-avg	sc-scaled-std	nr_groups-r-min	nr_groups-r-max	nr_groups-r-avg	nr_groups-r-std	num-neigh-avg	cross_row_sim-avg	mem_footprint
t2dah_a	11445	11445	176117	0.001345	8.0	21.0	15.388117	3.869022	8.0	21.0	15.388117	3.869022	0.364689	7.0	345.0	204.303976	60.91769	0.000612	0.030144	0.017851	0.005323	0.035874	1.142857	0.086733	0.080499	410.58296	13080.0	992.655766	921.305979	1.0	15.0	6.345216	1.649207	1.17531	0.688427	2.059162139892578
t2dah_e	11445	11445	176117	0.001345	8.0	21.0	15.388117	3.869022	8.0	21.0	15.388117	3.869022	0.364689	7.0	345.0	204.303976	60.91769	0.000612	0.030144	0.017851	0.005323	0.035874	1.142857	0.086733	0.080499	410.58296	13080.0	992.655766	921.305979	1.0	15.0	6.345216	1.649207	1.17531	0.688427	2.059162139892578
t2dah	11445	11445	176117	0.001345	8.0	21.0	15.388117	3.869022	8.0	21.0	15.388117	3.869022	0.364689	7.0	345.0	204.303976	60.91769	0.000612	0.030144	0.017851	0.005323	0.035874	1.142857	0.086733	0.080499	410.58296	13080.0	992.655766	921.305979	1.0	15.0	6.345216	1.649207	1.17531	0.688427	2.059162139892578
jan99jac080sc	27534	27534	171522	0.000226	2.0	68.0	6.229462	6.560501	2.0	138.0	6.229462	14.456011	9.915871	1.0	13495.0	1601.982821	2236.167356	3.6e-05	0.490121	0.058182	0.081215	0.000421	2.0	0.277174	0.569728	11.599775	55068.0	7631.70472	15686.899976	1.0	41.0	4.839544	4.162037	0.44624	0.65676	2.067951202392578
jan99jac080	27534	27534	171522	0.000226	2.0	68.0	6.229462	6.560501	2.0	138.0	6.229462	14.456011	9.915871	1.0	13495.0	1601.982821	2236.167356	3.6e-05	0.490121	0.058182	0.081215	0.000421	2.0	0.277174	0.569728	11.599775	55068.0	7631.70472	15686.899976	1.0	41.0	4.839544	4.162037	0.44624	0.65676	2.067951202392578
bratu3d	27792	27792	173796	0.000225	1.0	7.0	6.253454	1.673246	1.0	7.0	6.253454	1.673246	0.119381	0.0	26687.0	2578.115213	4666.175807	0.0	0.96024	0.092765	0.167896	0.0	0.01087	0.005459	0.002216	0.0	302.086957	151.712109	61.582935	1.0	5.0	4.540371	1.030946	0.547884	0.947776	2.094959259033203
epb2	25228	25228	175027	0.000275	3.0	87.0	6.937807	6.384232	3.0	87.0	6.937807	6.445861	11.539985	2.0	2036.0	403.879975	164.966311	7.9e-05	0.080704	0.016009	0.006539	0.008734	1.5	0.027207	0.116725	220.331878	37842.0	686.385552	2944.725848	1.0	85.0	3.06473	6.534996	1.116513	0.772933	2.0992660522460938
Goodwin_023	6005	6005	182168	0.005052	1.0	62.0	30.336053	16.887135	6.0	62.0	30.336053	15.404876	1.043773	0.0	642.0	340.868609	157.116525	0.0	0.106911	0.056764	0.026164	0.0	1.058824	0.097469	0.10881	0.0	6358.235294	585.302592	653.402502	1.0	20.0	10.67144	3.809685	1.296452	0.708649	2.1076583862304688
nemsemm2	6943	48878	182012	0.000536	1.0	4176.0	26.215181	126.678599	1.0	40.0	3.723802	2.568547	158.297013	0.0	48803.0	23494.32882	11115.965524	0.0	0.998466	0.480673	0.227423	0.0	0.244898	0.00384	0.021114	0.0	11970.122449	187.669789	1031.997227	1.0	56.0	7.565174	7.484337	1.42284	0.471821	2.1094512939453125
wang3	26064	26064	177168	0.000261	4.0	7.0	6.797422	0.435724	4.0	7.0	6.797422	0.435724	0.029802	864.0	1800.0	1737.601673	224.851764	0.033149	0.069061	0.066667	0.008627	0.002778	0.006711	0.003998	0.000696	72.4	174.926174	104.191608	18.132963	3.0	5.0	4.86418	0.356428	0.568816	0.993738	2.1269569396972656
wang4	26068	26068	177196	0.000261	4.0	7.0	6.797453	0.436138	4.0	7.0	6.797453	0.436138	0.029798	872.0	1800.0	1738.765536	222.777407	0.033451	0.06905	0.066701	0.008546	0.002778	0.006652	0.003992	0.00068	72.411111	173.40133	104.063198	17.723535	3.0	5.0	4.864201	0.35662	0.568816	0.993702	2.1272926330566406
D6-6	120576	23740	146880	5.1e-05	0.0	6.0	1.218153	1.619995	0.0	24.0	6.187026	4.379288	3.92549	0.0	17704.0	2123.373988	4014.670516	0.0	0.745746	0.089443	0.16911	0.0	1.0	0.01162	0.077515	0.0	23740.0	275.85562	1840.210575	0.0	6.0	1.21457	1.614937	0.005882	0.460049	2.1408729553222656
brainpc2	27607	27607	179395	0.000235	1.0	13799.0	6.498171	131.255063	1.0	13799.0	6.498171	131.255063	2122.520683	0.0	20707.0	13804.999022	4455.109923	0.0	0.750063	0.500054	0.161376	0.0	0.999928	0.000567	0.01203	0.0	27604.999493	15.643359	332.117784	1.0	3.0	2.99971	0.01903	1.076752	0.99986	2.1583290100097656
wiki-RfA	11380	11380	188077	0.001452	0.0	1101.0	16.526977	45.383103	0.0	725.0	16.526977	38.91826	65.618353	0.0	11344.0	4615.653076	4642.176078	0.0	0.996837	0.405593	0.407924	0.0	2.0	0.002839	0.043699	0.0	22760.0	32.311526	497.3002	0.0	984.0	16.281547	43.761209	0.029701	0.015602	2.1957855224609375
scsd8-2r	8650	60550	190210	0.000363	10.0	24.0	21.989595	2.024676	1.0	866.0	3.141371	22.885205	0.091425	9.0	60463.0	15168.673295	19488.265338	0.000149	0.998563	0.250515	0.321854	0.000331	1.111111	0.115598	0.122783	20.028778	67277.777778	6999.454767	7434.490297	1.0	9.0	6.894798	1.230737	1.372904	0.467376	2.2097816467285156
ca-CondMat	23133	23133	186936	0.000349	1.0	280.0	8.080923	10.635999	1.0	280.0	8.080923	10.635999	33.649506	0.0	23120.0	13548.798902	7284.322637	0.0	0.999438	0.585691	0.314889	0.0	2.0	0.002119	0.05051	0.0	46266.0	49.025646	1168.450403	1.0	273.0	8.022868	10.460183	0.014369	0.010477	2.2275619506835938
nemswrld	7138	28550	192283	0.000944	0.0	628.0	26.937938	60.135706	1.0	52.0	6.734956	5.109044	22.312846	0.0	26562.0	10659.358083	7221.015671	0.0	0.930368	0.373358	0.252925	0.0	1.047619	0.015031	0.093726	0.0	29909.52381	429.123151	2675.886935	0.0	36.0	6.291538	5.299126	1.532886	0.622761	2.2277374267578125
dictionary28	52652	52652	178076	6.4e-05	0.0	38.0	3.382132	4.47461	0.0	38.0	3.382132	4.47461	10.235517	0.0	42395.0	6643.076009	8782.820351	0.0	0.805193	0.126169	0.166809	0.0	2.0	0.036838	0.241077	0.0	105304.0	1939.598743	12693.206686	0.0	33.0	3.095248	4.023631	0.169647	0.257639	2.2387733459472656
sctap1-2r	28830	63426	186366	0.000102	3.0	23.0	6.464308	4.79247	1.0	1443.0	2.938322	23.856502	2.557999	2.0	46141.0	19030.966667	16821.401433	3.2e-05	0.727478	0.30005	0.265213	0.00013	1.5	0.600179	0.734701	8.25	95139.0	38066.952861	46599.132352	1.0	10.0	2.932154	2.293223	1.092817	0.101186	2.2427711486816406
CAG_mat1916	1916	1916	195985	0.053387	2.0	279.0	102.288622	59.276164	2.0	1134.0	102.288622	155.433654	1.727576	6.0	1915.0	1647.406054	379.65478	0.003132	0.999478	0.859815	0.19815	0.006201	0.833333	0.060303	0.034033	11.880496	1596.666667	115.540234	65.2079	2.0	213.0	80.385177	42.271872	0.428267	0.635032	2.25018310546875
Ill_Stokes	20896	20896	191368	0.000438	3.0	12.0	9.158116	1.644396	3.0	12.0	9.158116	1.562346	0.310313	5228.0	20895.0	13428.273832	3857.537826	0.250191	0.999952	0.642624	0.184607	0.000165	0.001718	0.000745	0.000253	3.456741	35.890076	15.566165	5.28081	3.0	12.0	9.084275	1.688577	0.016126	0.106359	2.2697486877441406
t60k	60005	60005	178880	5e-05	2.0	3.0	2.981085	0.136225	2.0	3.0	2.981085	0.136225	0.006345	2.0	59452.0	609.180602	2853.252558	3.3e-05	0.990784	0.010152	0.04755	3.4e-05	1.0	0.065468	0.143425	2.018671	60005.0	3928.397324	8606.222966	2.0	3.0	2.977419	0.148565	0.00246	0.653176	2.2760238647460938
SiNa	5743	5743	198787	0.006027	11.0	250.0	34.613791	32.818443	11.0	250.0	34.613791	32.818443	6.222555	770.0	4184.0	3004.894306	865.065148	0.134076	0.728539	0.523227	0.150629	0.00675	0.06114	0.011419	0.007757	38.766635	351.124969	65.580661	44.548779	4.0	64.0	20.230716	7.836316	0.83106	0.940344	2.2968482971191406
skirt	12598	12598	196520	0.001238	1.0	33.0	15.599301	6.309623	1.0	33.0	15.599301	6.309623	1.115479	0.0	1577.0	560.447611	325.57562	0.0	0.125179	0.044487	0.025843	0.0	1.333333	0.044322	0.058209	0.0	16797.333333	558.363199	733.314633	1.0	24.0	7.000318	3.500391	1.102483	0.719296	2.2970542907714844
skirt	12598	12598	196520	0.001238	1.0	33.0	15.599301	6.309623	1.0	33.0	15.599301	6.309623	1.115479	0.0	1577.0	560.447611	325.57562	0.0	0.125179	0.044487	0.025843	0.0	1.333333	0.044322	0.058209	0.0	16797.333333	558.363199	733.314633	1.0	24.0	7.000318	3.500391	1.102483	0.719296	2.2970542907714844
c-50	22401	22401	193625	0.000386	2.0	1919.0	8.643587	22.901622	2.0	1919.0	8.643587	22.901622	221.014301	9309.0	22290.0	14081.83215	4141.059891	0.415562	0.995045	0.628625	0.18486	0.000132	0.102719	0.000522	0.001143	2.963095	2301.012686	11.69247	25.610315	2.0	123.0	5.133744	5.767381	0.812127	0.812796	2.301319122314453
vsp_befref_fxm_2_4_air02	14109	14109	196448	0.000987	1.0	1531.0	13.923595	73.629361	1.0	1531.0	13.923595	73.629361	108.957236	0.0	14029.0	3626.917003	3872.028992	0.0	0.99433	0.257064	0.274437	0.0	1.0	0.085289	0.115449	0.0	14109.0	1203.33669	1628.865062	1.0	1061.0	11.014955	47.137011	0.4178	0.329088	2.3019943237304688
mult_dcop_03	25187	25187	193216	0.000305	1.0	22767.0	7.671259	143.813907	1.0	22774.0	7.671259	144.207391	2966.830972	0.0	25186.0	16262.470322	6264.564335	0.0	0.99996	0.645669	0.248722	0.0	2.0	0.007828	0.093946	0.0	50374.0	197.167837	2366.223444	1.0	1846.0	5.880137	15.675661	0.46697	0.443506	2.3072662353515625
mult_dcop_01	25187	25187	193276	0.000305	1.0	22767.0	7.673641	143.81386	1.0	22774.0	7.673641	144.207347	2965.909647	0.0	25186.0	16263.807282	6265.579343	0.0	0.99996	0.645722	0.248762	0.0	2.0	0.007828	0.093946	0.0	50374.0	197.170442	2366.223235	1.0	1846.0	5.882122	15.675453	0.466928	0.443277	2.307952880859375
mult_dcop_02	25187	25187	193276	0.000305	1.0	22767.0	7.673641	143.81386	1.0	22774.0	7.673641	144.207347	2965.909647	0.0	25186.0	16263.807282	6265.579343	0.0	0.99996	0.645722	0.248762	0.0	2.0	0.007828	0.093946	0.0	50374.0	197.170442	2366.223235	1.0	1846.0	5.882122	15.675453	0.466928	0.443277	2.307952880859375
lowThrust_5	16262	16262	198369	0.00075	2.0	6323.0	12.198315	70.124323	2.0	6323.0	12.198315	70.124323	517.350277	2.0	14457.0	8754.6351	2751.276818	0.000123	0.889005	0.538349	0.169184	0.000277	1.0	0.001571	0.013029	4.499101	16262.0	25.544567	211.884168	2.0	11.0	7.160128	2.389625	0.826046	0.957088	2.3321914672851562
TSOPF_RS_b162_c1	5374	5374	205399	0.007112	3.0	77.0	38.220878	36.183841	2.0	2502.0	38.220878	170.076103	1.014606	161.0	5049.0	2958.080015	1085.200473	0.029959	0.939524	0.550443	0.201935	0.001188	0.087379	0.013066	0.012497	6.38495	469.572816	70.218737	67.158051	2.0	16.0	4.124488	0.906877	1.784176	0.967487	2.3711090087890625
delaunay_n15	32768	32768	196548	0.000183	3.0	18.0	5.998169	1.355417	3.0	18.0	5.998169	1.355417	2.000916	2.0	32506.0	14019.7771	8714.610462	6.1e-05	0.992004	0.42785	0.265949	9.5e-05	1.5	0.059984	0.179476	3.124333	49152.0	1965.561651	5881.055518	1.0	17.0	4.454163	1.221366	0.514826	0.507982	2.374317169189453
g7jac060	17730	17730	203316	0.000647	2.0	153.0	11.467343	19.303693	2.0	120.0	11.467343	18.629361	12.342236	1.0	15049.0	1371.078737	3377.950309	5.6e-05	0.848787	0.077331	0.190522	0.000303	2.0	0.170763	0.379606	5.3711	35460.0	3027.635395	6730.409538	1.0	150.0	9.320248	18.391177	0.374471	0.743765	2.3944053649902344
g7jac060sc	17730	17730	203316	0.000647	2.0	153.0	11.467343	19.303693	2.0	120.0	11.467343	18.629361	12.342236	1.0	15049.0	1371.078737	3377.950309	5.6e-05	0.848787	0.077331	0.190522	0.000303	2.0	0.170763	0.379606	5.3711	35460.0	3027.635395	6730.409538	1.0	150.0	9.320248	18.391177	0.374471	0.743765	2.3944053649902344
s3rmt3m3	5357	5357	207695	0.007237	7.0	48.0	38.770767	7.058048	7.0	48.0	38.770767	7.058048	0.238046	23.0	5302.0	784.382304	1210.254584	0.004293	0.989733	0.146422	0.22592	0.003961	1.043478	0.191706	0.136565	21.217842	5589.913043	1026.96709	731.579875	1.0	6.0	3.054508	0.667394	1.842432	0.932796	2.397319793701172
g3rmt3m3	5357	5357	207695	0.007237	7.0	48.0	38.770767	7.058048	7.0	48.0	38.770767	7.058048	0.238046	23.0	5302.0	784.382304	1210.254584	0.004293	0.989733	0.146422	0.22592	0.003961	1.043478	0.191706	0.136565	21.217842	5589.913043	1026.96709	731.579875	1.0	6.0	3.054508	0.667394	1.842432	0.932796	2.397319793701172
world	34506	67147	198883	8.6e-05	1.0	342.0	5.763722	8.663052	1.0	16.0	2.961904	2.746639	58.336655	0.0	36647.0	33485.988205	4259.617806	0.0	0.545773	0.498697	0.063437	0.0	0.082803	0.00029	0.003126	0.0	5559.942675	19.456517	209.916626	1.0	333.0	4.629977	8.698422	0.393407	0.95234	2.4076690673828125
coater2	9540	9540	207308	0.002278	0.0	63.0	21.730398	13.087692	1.0	61.0	21.730398	13.338264	1.899165	0.0	1044.0	344.579979	181.687412	0.0	0.109434	0.036119	0.019045	0.0	0.548387	0.072754	0.057156	0.0	5231.612903	694.069147	545.271997	0.0	40.0	11.007862	6.385111	0.98687	0.770488	2.4088478088378906
rajat22	39899	39899	197264	0.000124	1.0	3401.0	4.944084	24.968927	1.0	3269.0	4.944084	24.546323	686.892869	0.0	39863.0	2627.627434	6346.868386	0.0	0.999098	0.065857	0.159073	0.0	2.0	0.214315	0.429464	0.0	79798.0	8550.95617	17135.19698	1.0	1059.0	3.080478	8.047521	0.753873	0.666197	2.4097137451171875
c-52	23948	23948	202716	0.000353	2.0	1714.0	8.46484	16.043097	2.0	1714.0	8.46484	16.043097	201.484619	9627.0	23947.0	15385.494488	4675.611695	0.401996	0.999958	0.642454	0.19524	0.000116	0.071575	0.00047	0.000683	2.772241	1714.071575	11.261039	16.358125	2.0	56.0	5.08982	4.348933	0.797421	0.78078	2.4112586975097656
c-51	23196	23196	203050	0.000377	2.0	1570.0	8.753664	18.19818	2.0	1570.0	8.753664	18.19818	178.35346	9875.0	23195.0	14828.589412	4566.08825	0.42572	0.999957	0.639274	0.196848	0.000118	0.067687	0.0005	0.000801	2.735055	1570.067687	11.589317	18.579763	2.0	44.0	5.283023	4.687506	0.792957	0.788514	2.412212371826172
torsion1	40000	40000	197608	0.000124	1.0	5.0	4.9402	0.41979	1.0	5.0	4.9402	0.41979	0.012105	0.0	400.0	394.0299	44.186512	0.0	0.01	0.009851	0.001105	0.0	2.0	0.03215	0.196775	0.0	80000.0	1286.01	7871.009292	1.0	3.0	2.9701	0.221373	0.797579	0.995495	2.4140357971191406
obstclae	40000	40000	197608	0.000124	1.0	5.0	4.9402	0.41979	1.0	5.0	4.9402	0.41979	0.012105	0.0	400.0	394.0299	44.186512	0.0	0.01	0.009851	0.001105	0.0	2.0	0.03215	0.196775	0.0	80000.0	1286.01	7871.009292	1.0	3.0	2.9701	0.221373	0.797579	0.995495	2.4140357971191406
mod2	34774	66409	199810	8.7e-05	1.0	311.0	5.74596	8.209309	1.0	16.0	3.008779	2.878816	53.124989	0.0	36721.0	33039.117272	4314.841504	0.0	0.552952	0.49751	0.064974	0.0	0.082803	0.000291	0.003114	0.0	5498.834395	19.317233	206.773912	1.0	302.0	4.626531	8.245665	0.38964	0.952643	2.419300079345703
flower_7_4	27693	67593	202218	0.000108	1.0	15.0	7.302134	2.19078	2.0	3.0	2.9917	0.090724	1.054194	0.0	67502.0	41628.931138	14575.944607	0.0	0.998654	0.615876	0.215643	0.0	0.000683	0.000201	0.000103	0.0	46.170082	13.577079	6.958292	1.0	15.0	7.162171	2.125268	0.038335	0.115058	2.4198455810546875
jnlbrng1	40000	40000	199200	0.000124	3.0	5.0	4.98	0.140712	3.0	5.0	4.98	0.140712	0.004016	200.0	400.0	398.00995	19.800749	0.005	0.01	0.00995	0.000495	0.01	0.0199	0.012549	0.000776	400.0	796.0199	501.950448	31.043218	2.0	3.0	2.99	0.099499	0.799197	0.998723	2.4322547912597656
kl02	71	36699	212536	0.081568	548.0	7638.0	2993.464789	1703.367525	2.0	8.0	5.791329	0.711687	1.551558	772.0	36691.0	27978.28169	14512.813358	0.021036	0.999782	0.762372	0.395455	0.016634	1.001295	0.307985	0.391084	610.465763	36746.537565	11302.730396	14352.40951	1.0	2938.0	631.56338	903.751878	1.578039	0.238565	2.43255615234375
cz20468	20468	20468	206076	0.000492	1.0	27.0	10.068204	7.174208	3.0	17.0	10.068204	3.660745	1.68171	0.0	515.0	65.464188	69.903138	0.0	0.025161	0.003198	0.003415	0.0	0.612903	0.214239	0.137272	0.0	12544.903226	4385.046788	2809.67867	1.0	6.0	3.547586	0.81035	1.295289	0.809854	2.4364356994628906
lowThrust_6	16928	16928	207349	0.000724	2.0	6582.0	12.248878	71.546989	2.0	6582.0	12.248878	71.546989	536.355357	2.0	15049.0	9113.336661	2863.856167	0.000118	0.889	0.538359	0.169179	0.000266	1.0	0.001515	0.012771	4.499136	16928.0	25.6423	216.187812	2.0	11.0	7.160385	2.389495	0.83085	0.957233	2.4375
bfly	49152	49152	196608	8.1e-05	4.0	4.0	4.0	0.0	4.0	4.0	4.0	0.0	0.0	24.0	36874.0	7166.833333	10395.53505	0.000488	0.750203	0.14581	0.211498	0.000108	0.166667	0.022807	0.040192	5.331887	8192.0	1120.987555	1975.535204	4.0	4.0	4.0	0.0	0.0	0.6875	2.4375038146972656
route	20894	43019	206782	0.00023	4.0	2781.0	9.896717	69.863486	1.0	44.0	4.80676	4.849756	280.002283	274.0	41523.0	31503.13669	6631.790273	0.006369	0.965225	0.732308	0.15416	9.6e-05	0.645985	0.000566	0.0068	4.144113	27789.645985	24.362531	292.534417	2.0	1391.0	7.453814	47.610117	0.493679	0.889068	2.4461402893066406
vsp_barth5_1Ksep_50in_5Kout	32212	32212	203610	0.000196	1.0	22.0	6.320936	1.174544	1.0	22.0	6.320936	1.174544	2.480497	0.0	32169.0	23226.108686	5233.014789	0.0	0.998665	0.721039	0.162455	0.0	0.002274	0.000289	9.8e-05	0.0	73.236832	9.31196	3.167978	1.0	22.0	6.319539	1.174251	0.000442	0.000723	2.453014373779297
chem_master1	40401	40401	201201	0.000123	3.0	5.0	4.9801	0.140366	3.0	5.0	4.9801	0.140366	0.003996	201.0	402.0	400.009901	19.851179	0.004975	0.00995	0.009901	0.000491	0.00995	0.019802	0.012486	0.00077	402.0	800.019802	504.450692	31.123593	2.0	3.0	2.99005	0.099253	0.799201	0.998729	2.456684112548828
c-47	15343	15343	211401	0.000898	2.0	2133.0	13.778335	38.897023	2.0	2133.0	13.778335	38.897023	153.808251	6332.0	14870.0	9749.597602	3020.30287	0.412696	0.969172	0.635443	0.196852	0.000237	0.167215	0.001102	0.002792	3.63406	2565.586312	16.913251	42.83447	2.0	139.0	8.924135	19.981213	0.704614	0.774122	2.477825164794922
copter1	17222	17222	211064	0.000712	4.0	19.0	12.255487	5.749654	4.0	19.0	12.255487	5.749654	0.550326	1147.0	16895.0	2220.645744	899.761912	0.066601	0.981013	0.128942	0.052245	0.000296	0.01157	0.005748	0.002734	5.10584	199.26281	98.983484	47.081631	3.0	9.0	6.628789	2.024554	0.918233	0.790889	2.4811363220214844
minsurfo	40806	40806	203622	0.000122	1.0	6.0	4.990001	0.175157	1.0	6.0	4.990001	0.175157	0.202404	0.0	404.0	401.990149	20.099009	0.0	0.009901	0.009851	0.000493	0.0	0.019704	0.012448	0.000807	0.0	804.059113	507.960835	32.915252	1.0	3.0	2.990001	0.099983	0.801603	0.997886	2.4859352111816406
lowThrust_7	17378	17378	211561	0.000701	2.0	6757.0	12.174071	72.49063	2.0	6757.0	12.174071	72.49063	554.032099	2.0	15449.0	9355.687018	2939.930757	0.000115	0.888998	0.538364	0.169175	0.000259	1.0	0.001467	0.012605	4.499159	17378.0	25.496276	219.045575	2.0	11.0	7.160548	2.389412	0.82364	0.957084	2.4874191284179688
mario001	38434	38434	206156	0.00014	2.0	7.0	5.363897	1.976145	2.0	7.0	5.363897	1.976145	0.305021	1.0	38312.0	18580.78277	11641.815382	2.6e-05	0.996826	0.483446	0.302904	9.6e-05	2.0	0.173612	0.470379	3.696465	76868.0	6672.588536	18078.528579	1.0	7.0	4.028751	1.754759	0.497827	0.415748	2.5058860778808594
bcsstk28	4410	4410	219024	0.011262	16.0	94.0	49.665306	9.681762	16.0	94.0	49.665306	9.681762	0.892669	19.0	785.0	363.766893	139.044332	0.004308	0.178005	0.082487	0.031529	0.044415	1.052632	0.176335	0.13714	195.868102	4642.105263	777.635861	604.786323	1.0	12.0	4.013605	1.445392	1.838374	0.926158	2.523357391357422
TF16	15437	19321	216173	0.000725	2.0	63.0	14.003563	6.621671	0.0	15.0	11.1885	2.147328	3.498855	1.0	14337.0	4770.589946	2275.150346	5.2e-05	0.742042	0.246912	0.117755	0.000336	2.0	0.006026	0.037386	6.499916	38642.0	116.433918	722.343621	1.0	48.0	12.307443	5.038948	0.242241	0.217581	2.532794952392578
s2rmt3m1	5489	5489	219521	0.007286	7.0	42.0	39.992895	5.184881	7.0	42.0	39.992895	5.184881	0.050187	97.0	377.0	365.234469	43.694002	0.017672	0.068683	0.066539	0.00796	0.038251	0.194444	0.110451	0.013882	209.961749	1067.305556	606.267572	76.200825	2.0	3.0	2.950993	0.215883	1.852424	0.936796	2.533161163330078
s1rmt3m1	5489	5489	219521	0.007286	7.0	42.0	39.992895	5.184881	7.0	42.0	39.992895	5.184881	0.050187	97.0	377.0	365.234469	43.694002	0.017672	0.068683	0.066539	0.00796	0.038251	0.194444	0.110451	0.013882	209.961749	1067.305556	606.267572	76.200825	2.0	3.0	2.950993	0.215883	1.852424	0.936796	2.533161163330078
s3rmt3m1	5489	5489	219521	0.007286	7.0	42.0	39.992895	5.184881	7.0	42.0	39.992895	5.184881	0.050187	97.0	377.0	365.234469	43.694002	0.017672	0.068683	0.066539	0.00796	0.038251	0.194444	0.110451	0.013882	209.961749	1067.305556	606.267572	76.200825	2.0	3.0	2.950993	0.215883	1.852424	0.936796	2.533161163330078
lowThrust_8	17702	17702	216445	0.000691	2.0	6883.0	12.227149	73.164393	2.0	6883.0	12.227149	73.164393	561.927607	2.0	15737.0	9530.194554	2994.697109	0.000113	0.888996	0.538368	0.169173	0.000254	1.0	0.001446	0.012489	4.499174	17702.0	25.599483	221.082691	2.0	11.0	7.16066	2.389356	0.828728	0.957222	2.5445480346679688
ch7-7-b5	35280	52920	211680	0.000113	6.0	6.0	6.0	0.0	4.0	4.0	4.0	0.0	0.0	451.0	44666.0	15151.785686	9578.19984	0.008522	0.844029	0.286315	0.180994	0.000134	0.013304	0.00074	0.000984	7.108763	704.035477	39.138176	52.096773	5.0	6.0	5.725028	0.4465	0.091657	0.497917	2.5570716857910156
mk12-b3	51975	13860	207900	0.000289	4.0	4.0	4.0	0.0	15.0	15.0	15.0	0.0	0.0	144.0	12115.0	4485.771544	2870.490985	0.01039	0.874098	0.323649	0.207106	0.00033	0.027778	0.00172	0.002083	4.576145	385.0	23.845895	28.869008	3.0	4.0	3.959153	0.197935	0.020423	0.698422	2.5774993896484375
lowThrust_9	18044	18044	219589	0.000674	2.0	7016.0	12.169641	73.866962	2.0	7016.0	12.169641	73.866962	575.516601	2.0	16041.0	9714.380736	3052.513659	0.000111	0.888994	0.538372	0.169171	0.000249	1.0	0.001413	0.01237	4.49919	18044.0	25.488693	223.210581	2.0	11.0	7.160774	2.389298	0.823174	0.95711	2.5818328857421875
ABACUS_shell_hd	23412	23412	218484	0.000399	6.0	15.0	9.332137	1.308662	6.0	15.0	9.332137	1.308662	0.607349	8.0	709.0	237.403255	62.935668	0.000342	0.030284	0.01014	0.002688	0.012694	1.111111	0.048372	0.067664	297.190409	26013.333333	1132.479752	1584.138824	1.0	11.0	7.99039	1.764555	0.287554	0.314914	2.5896644592285156
ABACUS_shell_md	23412	23412	218484	0.000399	6.0	15.0	9.332137	1.308662	6.0	15.0	9.332137	1.308662	0.607349	8.0	709.0	237.403255	62.935668	0.000342	0.030284	0.01014	0.002688	0.012694	1.111111	0.048372	0.067664	297.190409	26013.333333	1132.479752	1584.138824	1.0	11.0	7.99039	1.764555	0.287554	0.314914	2.5896644592285156
ABACUS_shell_ud	23412	23412	218484	0.000399	6.0	15.0	9.332137	1.308662	6.0	15.0	9.332137	1.308662	0.607349	8.0	709.0	237.403255	62.935668	0.000342	0.030284	0.01014	0.002688	0.012694	1.111111	0.048372	0.067664	297.190409	26013.333333	1132.479752	1584.138824	1.0	11.0	7.99039	1.764555	0.287554	0.314914	2.5896644592285156
ABACUS_shell_ld	23412	23412	218484	0.000399	6.0	15.0	9.332137	1.308662	6.0	15.0	9.332137	1.308662	0.607349	8.0	709.0	237.403255	62.935668	0.000342	0.030284	0.01014	0.002688	0.012694	1.111111	0.048372	0.067664	297.190409	26013.333333	1132.479752	1584.138824	1.0	11.0	7.99039	1.764555	0.287554	0.314914	2.5896644592285156
